user_age,income,employment_status,credit_score,loan_amount,loan_term,existing_debt,loan_to_income_ratio,payment_history,num_of_defaults,savings_balance
29,39383,Unemployed,470,461158,19,311846,7.918289617347587,Bad,7,11814.9
58,10506,Unemployed,425,337064,16,79283,7.546449647820293,Average,4,3151.7999999999997
26,632878,Employed,571,515953,15,208113,0.32883588938152375,Good,0,189863.4
39,608685,Self-employed,623,810985,15,243825,0.4005766529485695,Average,5,182605.5
31,829947,Employed,671,419582,11,147293,0.17747277838223405,Bad,9,248984.09999999998
22,21600,Unemployed,379,46036,16,317925,14.71875,Average,5,6480.0
29,8774,Unemployed,341,150441,20,8087,0.9217004786870299,Average,5,2632.2
41,198767,Employed,681,144867,9,285933,1.438533559393662,Bad,6,59630.1
44,689789,Employed,704,72021,6,134271,0.19465517716287153,Good,0,206936.69999999998
54,482032,Self-employed,498,371349,20,179388,0.3721495668337372,Bad,7,144609.6
42,468179,Self-employed,464,463370,19,350417,0.7484680004869932,Bad,9,140453.69999999998
23,10361,Unemployed,431,687503,15,116310,11.225750410192067,Average,3,3108.2999999999997
32,857609,Self-employed,526,424641,10,148816,0.1735242983690703,Bad,6,257282.69999999998
48,157185,Self-employed,750,876641,17,187589,1.1934281260934567,Average,3,47155.5
50,24659,Unemployed,361,339283,23,99231,4.02412912121335,Bad,7,7397.7
46,23688,Unemployed,316,762592,14,180937,7.638340087808173,Bad,9,7106.4
41,8343,Unemployed,308,531656,23,209267,25.082943785209157,Good,1,2502.9
48,24192,Unemployed,480,661981,9,14894,0.6156580687830688,Bad,8,7257.599999999999
46,956920,Employed,558,585117,11,316239,0.33047590185177445,Good,2,287076.0
53,5886,Unemployed,436,393180,15,30272,5.143051308188923,Bad,9,1765.8
41,32766,Unemployed,340,455510,18,55021,1.6792101568699263,Bad,6,9829.8
55,23830,Unemployed,365,803151,20,222120,9.32102391942929,Bad,6,7149.0
54,781522,Self-employed,566,555515,22,34645,0.044330166009402164,Good,1,234456.6
38,8591,Unemployed,482,635718,8,375223,43.67628913979746,Average,5,2577.2999999999997
31,155407,Employed,633,402782,5,22179,0.14271557909231888,Good,2,46622.1
43,287716,Employed,571,14306,19,11691,0.040633819460857236,Bad,9,86314.8
42,22905,Unemployed,412,580110,18,130436,5.694651822746125,Average,5,6871.5
37,795034,Employed,789,26042,23,261005,0.3282941358482782,Bad,6,238510.19999999998
25,388800,Self-employed,446,410302,9,213718,0.5496862139917695,Good,0,116640.0
31,31014,Unemployed,339,674747,8,232899,7.509479589862643,Good,0,9304.199999999999
50,793277,Employed,602,946546,17,308455,0.3888364341837719,Average,4,237983.09999999998
35,941995,Employed,744,615712,22,358525,0.38060180786522224,Good,2,282598.5
47,31107,Unemployed,422,184690,16,171110,5.500691162760793,Bad,9,9332.1
55,520339,Employed,708,749410,19,288111,0.5536986464593274,Average,4,156101.69999999998
53,29968,Unemployed,357,151395,13,29478,0.983649225840897,Bad,9,8990.4
40,73923,Employed,608,544307,8,303476,4.105298756814523,Average,5,22176.899999999998
36,531683,Self-employed,349,863858,9,302457,0.5688671633285247,Average,3,159504.9
54,413891,Employed,604,567151,13,68857,0.16636505746682098,Bad,7,124167.29999999999
22,438995,Employed,526,637311,17,46900,0.10683492978279935,Good,1,131698.5
55,12111,Unemployed,331,667643,14,222141,18.342085707208323,Bad,9,3633.2999999999997
48,695344,Employed,772,937783,20,127861,0.18388164706965185,Good,0,208603.19999999998
59,32640,Unemployed,436,311143,17,42098,1.2897671568627451,Good,2,9792.0
26,260315,Self-employed,600,64780,8,9294,0.03570289841153987,Bad,8,78094.5
29,37577,Unemployed,331,811340,17,194652,5.1800835617532,Average,5,11273.1
40,25012,Unemployed,308,718944,12,170173,6.803654245961939,Bad,8,7503.599999999999
21,523085,Employed,583,390422,17,157131,0.30039286158081385,Average,3,156925.5
28,654381,Self-employed,615,901434,19,359928,0.5500281945838892,Good,0,196314.3
43,9096,Unemployed,304,445441,17,303770,33.39599824098505,Average,3,2728.7999999999997
23,824686,Employed,663,695312,9,21703,0.026316682955694653,Bad,9,247405.8
24,500336,Employed,833,102706,10,366837,0.7331813021649451,Average,3,150100.8
45,16464,Unemployed,451,695023,9,248608,15.100097181729835,Good,1,4939.2
58,395169,Employed,716,124019,17,191300,0.48409667762400393,Good,1,118550.7
35,37963,Unemployed,324,373852,9,135277,3.5633906698627613,Average,4,11388.9
41,8273,Unemployed,434,718741,17,212594,25.69732865949474,Good,0,2481.9
55,8212,Unemployed,495,181001,12,12628,1.5377496346809547,Good,2,2463.6
34,481657,Self-employed,356,797775,13,104655,0.2172811772693016,Average,4,144497.1
56,37675,Unemployed,441,864605,23,202161,5.365919044459191,Good,1,11302.5
32,374785,Employed,571,102260,19,269662,0.7195111864135437,Average,3,112435.5
37,838247,Self-employed,838,172863,14,170563,0.2034758251446173,Average,5,251474.09999999998
59,817071,Employed,605,686494,15,140018,0.171365768703087,Good,2,245121.3
29,517164,Self-employed,514,704461,9,1610,0.003113132391272401,Average,5,155149.19999999998
55,361043,Self-employed,389,595731,13,297455,0.8238769343263822,Good,0,108312.9
33,658059,Self-employed,527,756471,15,127419,0.1936285348274243,Good,2,197417.69999999998
35,899030,Self-employed,648,321674,23,263001,0.2925386249624595,Good,1,269709.0
38,255097,Employed,745,442015,6,231842,0.9088385986507094,Bad,7,76529.09999999999
53,5271,Unemployed,446,662187,10,305020,57.86757730980838,Good,1,1581.3
26,54220,Employed,615,98143,5,236612,4.363924751014386,Average,3,16266.0
47,14387,Unemployed,315,720013,7,244095,16.966358518106624,Average,5,4316.099999999999
43,581872,Employed,739,146771,7,313477,0.5387387604146616,Average,3,174561.6
47,700169,Self-employed,355,508713,18,183370,0.26189391418357566,Bad,9,210050.69999999998
54,653782,Self-employed,402,902959,9,347336,0.5312718918538596,Bad,8,196134.6
58,15857,Unemployed,321,774332,21,42811,2.6998171154695085,Average,3,4757.099999999999
34,13052,Unemployed,399,662673,19,71072,5.445295740116458,Average,4,3915.6
56,276509,Employed,768,670958,10,116407,0.42098810526962954,Bad,6,82952.7
28,23240,Unemployed,443,113362,18,251440,10.819277108433734,Average,3,6972.0
55,375590,Employed,585,772805,18,43974,0.11707979445672143,Good,0,112677.0
39,29911,Unemployed,350,292951,21,151928,5.0793353615726655,Good,1,8973.3
50,20438,Unemployed,485,989927,12,82983,4.060230942362266,Average,3,6131.4
34,21557,Unemployed,479,726750,12,308967,14.332560189265667,Good,0,6467.099999999999
40,457201,Self-employed,800,178298,23,362007,0.7917896067593903,Average,4,137160.3
45,795078,Self-employed,375,585838,13,254206,0.31972460563617655,Bad,9,238523.4
44,802411,Employed,820,475288,15,363181,0.45261219001235026,Average,5,240723.3
34,28924,Unemployed,380,267702,17,217886,7.533052136633938,Bad,6,8677.199999999999
46,81048,Employed,627,994812,17,68078,0.8399713749876616,Good,1,24314.399999999998
58,14910,Unemployed,484,314257,23,370911,24.876659959758552,Good,0,4473.0
43,483193,Self-employed,370,841431,23,68951,0.14269867320097768,Good,1,144957.9
42,741200,Self-employed,370,713238,9,372431,0.5024703184025904,Average,5,222360.0
39,5045,Unemployed,346,955847,20,144977,28.736769078295342,Bad,8,1513.5
23,12758,Unemployed,465,60219,13,284745,22.318937137482365,Bad,6,3827.3999999999996
39,916508,Self-employed,429,692546,7,104691,0.11422813548817905,Good,1,274952.39999999997
29,145926,Self-employed,804,956470,23,219171,1.5019324863286871,Good,2,43777.799999999996
48,524496,Employed,761,691129,9,173027,0.3298919343522162,Bad,9,157348.8
40,470139,Self-employed,773,777292,12,204251,0.43444811002703454,Average,5,141041.69999999998
27,38894,Unemployed,336,783624,18,49435,1.2710186661181673,Good,1,11668.199999999999
34,412605,Employed,536,238495,7,274390,0.6650186013257231,Average,3,123781.5
29,35215,Unemployed,376,579506,17,265602,7.5422973164844525,Good,2,10564.5
39,198332,Employed,795,283373,15,190579,0.960908980900712,Good,2,59499.6
34,5106,Unemployed,391,863641,12,7028,1.3764198981590285,Average,5,1531.8
58,837441,Self-employed,829,554165,23,235823,0.28159953954965183,Average,3,251232.3
56,34605,Unemployed,331,191073,14,120247,3.47484467562491,Average,5,10381.5
37,985073,Employed,714,361281,22,315045,0.3198189372767297,Average,4,295521.89999999997
50,10400,Unemployed,485,826516,22,232324,22.338846153846156,Bad,6,3120.0
29,912464,Employed,843,870212,11,138378,0.1516531063143313,Bad,9,273739.2
53,25637,Unemployed,403,149878,20,369699,14.42052502242852,Good,2,7691.099999999999
45,338857,Self-employed,401,221707,10,290822,0.8582440380455473,Good,1,101657.09999999999
34,937478,Self-employed,624,243249,20,353588,0.3771693842415502,Good,1,281243.39999999997
31,21167,Unemployed,478,39034,20,275507,13.015873765767468,Bad,6,6350.099999999999
55,30167,Unemployed,440,173389,5,146138,4.84430006298273,Average,4,9050.1
34,11617,Unemployed,330,843900,23,64804,5.578376517173108,Good,0,3485.1
50,776355,Employed,562,414310,7,115433,0.14868584603692897,Bad,6,232906.5
24,5303,Unemployed,360,715156,10,49544,9.342636243635678,Good,0,1590.8999999999999
24,17683,Unemployed,377,12589,8,361391,20.437199570208676,Bad,9,5304.9
48,259303,Employed,773,59221,8,1189,0.00458536923984682,Average,4,77790.9
28,679075,Self-employed,765,257927,8,274896,0.404809483488569,Bad,9,203722.5
22,37847,Unemployed,479,790089,14,252768,6.67867994821254,Average,3,11354.1
42,32407,Unemployed,376,362444,13,8482,0.26173357607924214,Good,0,9722.1
36,998209,Self-employed,839,643517,12,279823,0.2803250621863758,Average,4,299462.7
49,645360,Self-employed,376,827963,23,257500,0.3990021073509359,Bad,6,193608.0
50,266028,Employed,663,578515,21,386200,1.4517268858917107,Good,2,79808.4
32,12176,Unemployed,474,267308,21,1799,0.1477496714848883,Good,1,3652.7999999999997
55,23676,Unemployed,421,95078,5,122691,5.182083122149011,Bad,7,7102.8
31,513512,Employed,531,829679,18,320702,0.6245267880789543,Average,4,154053.6
41,530285,Self-employed,609,761401,15,322367,0.6079127261755471,Bad,8,159085.5
41,674467,Employed,643,939105,7,216692,0.321278876505448,Average,3,202340.1
25,649691,Self-employed,355,576887,12,304700,0.4689921824374972,Average,4,194907.3
40,149574,Employed,772,466761,14,92467,0.6182023613729659,Good,1,44872.2
57,785751,Self-employed,755,772655,21,373863,0.4758034033682426,Average,4,235725.3
23,925954,Employed,657,924056,12,92404,0.09979329426731781,Good,2,277786.2
53,348288,Self-employed,377,511668,5,44558,0.1279343531789783,Bad,8,104486.4
29,884125,Self-employed,407,928921,11,211454,0.23916753852679204,Bad,8,265237.5
29,493720,Self-employed,314,191651,13,219865,0.445323260147452,Good,0,148116.0
24,423161,Self-employed,603,502741,16,104018,0.24581187774865831,Good,0,126948.29999999999
55,8743,Self-employed,504,70207,13,154947,17.722406496625872,Average,5,2622.9
37,15196,Unemployed,412,336199,7,222325,14.630494867070281,Good,0,4558.8
54,883247,Self-employed,552,890698,8,12408,0.014048165462209326,Bad,8,264974.1
44,24641,Unemployed,390,342414,14,36607,1.485613408546731,Good,0,7392.299999999999
52,234602,Self-employed,827,113426,8,62684,0.2671929480567088,Good,0,70380.59999999999
21,29111,Unemployed,458,513081,13,290470,9.97801518326406,Good,2,8733.3
28,8199,Unemployed,450,136794,5,14601,1.7808269301134285,Average,4,2459.7
43,153323,Employed,754,858874,9,125594,0.8191465076994319,Good,1,45996.9
32,649566,Self-employed,762,359776,13,264279,0.4068547306971116,Average,3,194869.8
32,300041,Employed,529,697391,9,154813,0.5159728170483368,Average,3,90012.3
35,136968,Employed,544,736595,10,12913,0.09427749547339524,Good,0,41090.4
39,930775,Self-employed,338,547726,23,11101,0.01192662028954366,Average,3,279232.5
46,54815,Employed,544,585107,12,150703,2.749302198303384,Good,0,16444.5
49,431573,Self-employed,636,45856,14,204156,0.4730509091161866,Bad,6,129471.9
42,832699,Employed,848,428792,15,103820,0.12467890558292972,Bad,8,249809.69999999998
41,643751,Self-employed,579,830370,17,181057,0.28125315533490436,Average,4,193125.3
58,886779,Self-employed,568,444244,8,261381,0.29475325870369057,Bad,7,266033.7
40,201599,Self-employed,634,61807,15,63110,0.31304718773406615,Good,2,60479.7
49,6076,Unemployed,367,838309,16,234887,38.65816326530612,Average,5,1822.8
24,118757,Employed,533,492999,9,20215,0.17022154483525181,Good,1,35627.1
27,37539,Unemployed,349,45461,14,223190,5.945549961373505,Average,4,11261.699999999999
48,919217,Employed,748,619762,11,146096,0.1589352677332991,Average,3,275765.1
48,981406,Employed,593,959973,13,77949,0.07942584414605168,Average,4,294421.8
24,486089,Employed,678,347280,13,344999,0.7097445118075085,Average,3,145826.69999999998
42,28401,Unemployed,391,284579,14,177555,6.251716488856026,Bad,6,8520.3
32,988839,Employed,711,741477,14,369423,0.37359266776492434,Bad,7,296651.7
23,18898,Unemployed,421,409407,6,229644,12.151762091226585,Bad,6,5669.4
42,369745,Self-employed,744,873158,8,210229,0.5685783445347469,Average,3,110923.5
22,425158,Employed,796,256730,12,122898,0.28906430080111395,Bad,8,127547.4
44,637539,Employed,710,248732,18,142630,0.22371964695493138,Average,4,191261.69999999998
54,845172,Self-employed,637,422602,21,1526,0.0018055496395999867,Bad,9,253551.59999999998
47,576312,Self-employed,365,689081,17,2753,0.004776926387095879,Average,5,172893.6
21,825415,Employed,527,581074,22,277800,0.3365579738676908,Bad,9,247624.5
28,119587,Self-employed,792,277848,22,286410,2.394992766772308,Bad,6,35876.1
43,17145,Unemployed,493,58635,17,65555,3.8235637212015163,Bad,6,5143.5
58,36036,Unemployed,473,921627,12,63995,1.775863025863026,Average,5,10810.8
26,648308,Employed,613,354854,16,215646,0.33262893562936136,Average,5,194492.4
42,39890,Unemployed,470,767197,5,79277,1.9873903233893206,Bad,8,11967.0
45,32009,Unemployed,314,247984,22,103345,3.228623199725077,Average,3,9602.699999999999
38,604694,Employed,604,327137,7,359255,0.5941104095625225,Good,1,181408.19999999998
37,598572,Self-employed,498,114752,16,66402,0.11093402297467973,Bad,6,179571.6
32,931011,Employed,534,213194,23,255799,0.27475400398061894,Bad,9,279303.3
26,25641,Unemployed,330,230584,17,386891,15.088764088764089,Good,2,7692.299999999999
46,338094,Employed,518,420632,14,173805,0.5140730092814424,Average,4,101428.2
47,656627,Employed,779,134886,19,15418,0.023480606188901767,Average,5,196988.1
28,14638,Unemployed,391,80537,6,255494,17.454160404426833,Average,3,4391.4
39,26173,Unemployed,466,838690,23,300329,11.474764069842967,Bad,7,7851.9
21,211136,Employed,646,673868,7,42745,0.2024524477114277,Bad,7,63340.799999999996
49,23095,Unemployed,462,87166,18,225489,9.763541892184456,Bad,6,6928.5
55,6439,Unemployed,474,736276,11,185859,28.8645752446032,Bad,8,1931.6999999999998
34,25014,Unemployed,491,377854,12,343267,13.72299512273127,Bad,8,7504.2
55,30702,Unemployed,420,299843,15,184107,5.996580027359781,Average,5,9210.6
40,7466,Unemployed,393,310479,10,350948,47.00616126439861,Good,0,2239.7999999999997
33,11928,Unemployed,313,835238,15,374199,31.371478873239436,Average,5,3578.4
58,210719,Self-employed,784,866285,21,120097,0.5699391132266194,Average,4,63215.7
28,39404,Employed,794,721128,14,49302,1.25119277230738,Bad,9,11821.199999999999
40,5863,Unemployed,335,299883,21,123561,21.074705782022857,Good,2,1758.8999999999999
53,926881,Employed,536,561073,6,209051,0.22554243748658134,Good,2,278064.3
46,597879,Self-employed,313,165052,10,58728,0.09822723326960807,Average,4,179363.69999999998
59,17186,Unemployed,422,758079,9,361742,21.048644245315955,Good,1,5155.8
41,141186,Employed,658,489918,8,264382,1.8725794342215234,Average,5,42355.799999999996
29,26832,Unemployed,401,873448,6,212929,7.935636553369111,Average,4,8049.599999999999
44,39640,Unemployed,382,396825,16,344754,8.697124117053482,Average,3,11892.0
57,12189,Unemployed,431,68253,7,145121,11.905898761178111,Average,4,3656.7
37,26770,Unemployed,330,480697,10,58193,2.173813970862906,Bad,9,8031.0
44,5244,Unemployed,320,617416,18,167656,31.971014492753625,Good,0,1573.2
41,34805,Unemployed,393,947645,12,329778,9.475017957190058,Bad,7,10441.5
59,10767,Unemployed,307,163081,18,15679,1.4562087861056934,Bad,9,3230.1
59,205123,Self-employed,627,916013,7,297649,1.4510756960457871,Bad,6,61536.899999999994
33,432894,Self-employed,589,637254,20,314485,0.72647114536122,Average,3,129868.2
31,27266,Unemployed,443,139854,19,51374,1.8841780972639919,Average,5,8179.799999999999
39,13076,Unemployed,386,625640,11,310142,23.718415417558887,Bad,7,3922.7999999999997
31,151123,Self-employed,518,421149,19,187773,1.2425176842704286,Bad,7,45336.9
33,557958,Self-employed,705,865586,17,176931,0.31710451324293226,Good,1,167387.4
21,990055,Self-employed,519,665667,10,390347,0.3942679952123872,Bad,9,297016.5
39,15346,Unemployed,368,749567,19,34178,2.2271601720318,Average,3,4603.8
32,85904,Employed,711,763569,21,235162,2.737497671819706,Bad,8,25771.2
28,938573,Employed,736,634585,8,370517,0.3947663101325097,Good,1,281571.89999999997
28,552247,Employed,793,733234,18,216101,0.3913122207997508,Good,2,165674.1
32,376300,Employed,580,564634,19,219438,0.5831464257241562,Bad,8,112890.0
53,39923,Unemployed,364,114138,16,105139,2.6335445733036096,Good,0,11976.9
46,215922,Employed,673,314916,23,101290,0.4691045840627634,Good,1,64776.6
59,128225,Self-employed,627,991588,14,172140,1.342483914993176,Average,5,38467.5
48,226738,Self-employed,601,42149,10,59951,0.2644064956028544,Good,1,68021.4
25,890359,Employed,538,350844,13,350773,0.39396805108950433,Good,1,267107.7
28,307811,Self-employed,606,684886,6,245924,0.798944807040684,Bad,7,92343.3
